0,0.000000,9684.000000,0.000000
2,0.000000,9684.000000,0.000000
4,0.000000,9684.000000,0.000000
6,45.000000,9684.000000,0.000000
8,45.000000,9684.000000,0.000000
10,45.000000,9684.000000,0.000000
12,45.000000,9684.000000,0.000000
14,45.000000,9684.000000,0.000000
16,45.000000,9684.000000,0.000000
18,45.000000,9684.000000,0.000000
20,45.000000,9684.000000,0.000000
22,45.000000,9685.000000,0.500000
24,45.000000,9685.000000,0.000000
26,45.000000,9685.000000,0.000000
28,45.000000,9685.000000,0.000000
30,45.000000,9685.000000,0.000000
32,45.000000,9685.000000,0.000000
34,45.000000,9686.000000,0.500000
36,45.000000,9686.000000,0.000000
38,45.000000,9686.000000,0.000000
40,45.000000,9687.000000,0.500000
42,45.000000,9687.000000,0.000000
44,45.000000,9687.000000,0.000000
46,45.000000,9688.000000,0.500000
48,45.000000,9688.000000,0.000000
50,45.000000,9689.000000,0.500000
52,45.000000,9689.000000,0.000000
54,45.000000,9689.000000,0.000000
56,45.000000,9690.000000,0.500000
58,45.000000,9690.000000,0.000000
60,45.000000,9691.000000,0.500000
62,45.000000,9691.000000,0.000000
64,45.000000,9691.000000,0.000000
66,45.000000,9692.000000,0.500000
68,45.000000,9693.000000,0.500000
70,45.000000,9693.000000,0.000000
72,45.000000,9694.000000,0.500000
74,45.000000,9694.000000,0.000000
76,45.000000,9695.000000,0.500000
78,45.000000,9695.000000,0.000000
80,45.000000,9696.000000,0.500000
82,45.000000,9696.000000,0.000000
84,45.000000,9697.000000,0.500000
86,45.000000,9697.000000,0.000000
88,45.000000,9698.000000,0.500000
90,45.000000,9699.000000,0.500000
92,45.000000,9699.000000,0.000000
94,45.000000,9700.000000,0.500000
96,45.000000,9701.000000,0.500000
98,45.000000,9701.000000,0.000000
100,45.000000,9702.000000,0.500000
102,45.000000,9702.000000,0.000000
104,45.000000,9703.000000,0.500000
106,45.000000,9703.000000,0.000000
108,45.000000,9704.000000,0.500000
110,45.000000,9705.000000,0.500000
112,45.000000,9705.000000,0.000000
114,45.000000,9706.000000,0.500000
116,45.000000,9707.000000,0.500000
118,45.000000,9707.000000,0.000000
120,45.000000,9708.000000,0.500000
122,45.000000,9709.000000,0.500000
124,45.000000,9709.000000,0.000000
126,45.000000,9710.000000,0.500000
128,45.000000,9711.000000,0.500000
130,45.000000,9711.000000,0.000000
132,45.000000,9712.000000,0.500000
134,45.000000,9713.000000,0.500000
136,45.000000,9714.000000,0.500000
138,45.000000,9715.000000,0.500000
140,45.000000,9715.000000,0.000000
142,45.000000,9716.000000,0.500000
144,45.000000,9717.000000,0.500000
146,45.000000,9717.000000,0.000000
148,45.000000,9718.000000,0.500000
150,45.000000,9719.000000,0.500000
152,45.000000,9719.000000,0.000000
154,45.000000,9720.000000,0.500000
156,45.000000,9721.000000,0.500000
158,45.000000,9722.000000,0.500000
160,45.000000,9722.000000,0.000000
162,45.000000,9723.000000,0.500000
164,45.000000,9724.000000,0.500000
166,45.000000,9725.000000,0.500000
168,45.000000,9725.000000,0.000000
170,45.000000,9726.000000,0.500000
172,45.000000,9727.000000,0.500000
174,45.000000,9727.000000,0.000000
176,45.000000,9728.000000,0.500000
178,45.000000,9729.000000,0.500000
180,45.000000,9729.000000,0.000000
182,45.000000,9730.000000,0.500000
184,45.000000,9731.000000,0.500000
186,45.000000,9732.000000,0.500000
188,45.000000,9733.000000,0.500000
190,45.000000,9733.000000,0.000000
192,45.000000,9734.000000,0.500000
194,45.000000,9735.000000,0.500000
196,45.000000,9735.000000,0.000000
198,45.000000,9736.000000,0.500000
200,45.000000,9737.000000,0.500000
202,45.000000,9738.000000,0.500000
204,45.000000,9739.000000,0.500000
206,45.000000,9739.000000,0.000000
208,45.000000,9740.000000,0.500000
210,45.000000,9741.000000,0.500000
212,45.000000,9741.000000,0.000000
214,45.000000,9742.000000,0.500000
216,45.000000,9743.000000,0.500000
218,45.000000,9744.000000,0.500000
220,45.000000,9745.000000,0.500000
222,45.000000,9745.000000,0.000000
224,45.000000,9746.000000,0.500000
226,45.000000,9747.000000,0.500000
228,45.000000,9747.000000,0.000000
230,45.000000,9748.000000,0.500000
232,45.000000,9749.000000,0.500000
234,45.000000,9750.000000,0.500000
236,45.000000,9751.000000,0.500000
238,45.000000,9751.000000,0.000000
240,45.000000,9752.000000,0.500000
242,45.000000,9753.000000,0.500000
244,45.000000,9754.000000,0.500000
246,45.000000,9754.000000,0.000000
248,45.000000,9755.000000,0.500000
250,45.000000,9756.000000,0.500000
252,45.000000,9757.000000,0.500000
254,45.000000,9757.000000,0.000000
256,45.000000,9758.000000,0.500000
258,45.000000,9759.000000,0.500000
260,45.000000,9760.000000,0.500000
262,45.000000,9761.000000,0.500000
264,45.000000,9761.000000,0.000000
266,45.000000,9762.000000,0.500000
268,45.000000,9763.000000,0.500000
270,45.000000,9763.000000,0.000000
272,45.000000,9764.000000,0.500000
274,45.000000,9765.000000,0.500000
276,45.000000,9766.000000,0.500000
278,45.000000,9767.000000,0.500000
280,45.000000,9767.000000,0.000000
282,45.000000,9768.000000,0.500000
284,45.000000,9769.000000,0.500000
286,45.000000,9770.000000,0.500000
288,45.000000,9771.000000,0.500000
290,45.000000,9771.000000,0.000000
292,45.000000,9772.000000,0.500000
294,45.000000,9773.000000,0.500000
296,45.000000,9773.000000,0.000000
298,45.000000,9774.000000,0.500000
300,45.000000,9775.000000,0.500000
302,45.000000,9776.000000,0.500000
304,45.000000,9777.000000,0.500000
306,45.000000,9777.000000,0.000000
308,45.000000,9778.000000,0.500000
310,45.000000,9779.000000,0.500000
312,45.000000,9779.000000,0.000000
314,45.000000,9780.000000,0.500000
316,45.000000,9781.000000,0.500000
318,45.000000,9782.000000,0.500000
320,45.000000,9783.000000,0.500000
322,45.000000,9783.000000,0.000000
324,45.000000,9784.000000,0.500000
326,45.000000,9785.000000,0.500000
328,45.000000,9786.000000,0.500000
330,45.000000,9787.000000,0.500000
332,45.000000,9787.000000,0.000000
334,45.000000,9788.000000,0.500000
336,45.000000,9789.000000,0.500000
338,45.000000,9790.000000,0.500000
340,45.000000,9790.000000,0.000000
342,45.000000,9791.000000,0.500000
344,45.000000,9792.000000,0.500000
346,45.000000,9793.000000,0.500000
348,45.000000,9793.000000,0.000000
350,45.000000,9794.000000,0.500000
352,45.000000,9795.000000,0.500000
354,45.000000,9795.000000,0.000000
356,45.000000,9796.000000,0.500000
358,45.000000,9797.000000,0.500000
360,45.000000,9798.000000,0.500000
362,45.000000,9799.000000,0.500000
364,45.000000,9799.000000,0.000000
366,45.000000,9800.000000,0.500000
368,45.000000,9801.000000,0.500000
370,45.000000,9802.000000,0.500000
372,45.000000,9802.000000,0.000000
374,45.000000,9803.000000,0.500000
376,45.000000,9804.000000,0.500000
378,45.000000,9805.000000,0.500000
380,45.000000,9805.000000,0.000000
382,45.000000,9806.000000,0.500000
384,45.000000,9807.000000,0.500000
386,45.000000,9808.000000,0.500000
388,45.000000,9809.000000,0.500000
390,45.000000,9809.000000,0.000000
392,45.000000,9810.000000,0.500000
394,45.000000,9811.000000,0.500000
396,45.000000,9812.000000,0.500000
398,45.000000,9813.000000,0.500000
400,45.000000,9813.000000,0.000000
402,45.000000,9814.000000,0.500000
404,45.000000,9815.000000,0.500000
406,45.000000,9815.000000,0.000000
408,45.000000,9816.000000,0.500000
410,45.000000,9817.000000,0.500000
412,45.000000,9818.000000,0.500000
414,45.000000,9819.000000,0.500000
416,45.000000,9819.000000,0.000000
418,45.000000,9820.000000,0.500000
420,45.000000,9821.000000,0.500000
422,45.000000,9821.000000,0.000000
424,45.000000,9822.000000,0.500000
426,45.000000,9823.000000,0.500000
428,45.000000,9824.000000,0.500000
430,45.000000,9825.000000,0.500000
432,45.000000,9825.000000,0.000000
434,45.000000,9826.000000,0.500000
436,45.000000,9827.000000,0.500000
438,45.000000,9828.000000,0.500000
440,45.000000,9828.000000,0.000000
442,45.000000,9829.000000,0.500000
444,45.000000,9830.000000,0.500000
446,45.000000,9831.000000,0.500000
448,45.000000,9831.000000,0.000000
450,45.000000,9832.000000,0.500000
452,45.000000,9833.000000,0.500000
454,45.000000,9834.000000,0.500000
456,45.000000,9835.000000,0.500000
458,45.000000,9835.000000,0.000000
460,45.000000,9836.000000,0.500000
462,45.000000,9837.000000,0.500000
464,45.000000,9838.000000,0.500000
466,45.000000,9838.000000,0.000000
468,45.000000,9839.000000,0.500000
470,45.000000,9840.000000,0.500000
472,45.000000,9841.000000,0.500000
474,45.000000,9841.000000,0.000000
476,45.000000,9842.000000,0.500000
478,45.000000,9843.000000,0.500000
480,45.000000,9844.000000,0.500000
482,45.000000,9845.000000,0.500000
484,45.000000,9845.000000,0.000000
486,45.000000,9846.000000,0.500000
488,45.000000,9847.000000,0.500000
490,45.000000,9847.000000,0.000000
492,45.000000,9848.000000,0.500000
494,45.000000,9849.000000,0.500000
496,45.000000,9850.000000,0.500000
498,45.000000,9851.000000,0.500000
500,45.000000,9851.000000,0.000000
502,45.000000,9852.000000,0.500000
504,45.000000,9853.000000,0.500000
506,45.000000,9854.000000,0.500000
508,45.000000,9854.000000,0.000000
510,45.000000,9855.000000,0.500000
512,45.000000,9856.000000,0.500000
514,45.000000,9857.000000,0.500000
516,45.000000,9857.000000,0.000000
518,45.000000,9858.000000,0.500000
520,45.000000,9859.000000,0.500000
522,45.000000,9860.000000,0.500000
524,45.000000,9861.000000,0.500000
526,45.000000,9861.000000,0.000000
528,45.000000,9862.000000,0.500000
530,45.000000,9863.000000,0.500000
532,45.000000,9864.000000,0.500000
534,45.000000,9864.000000,0.000000
536,45.000000,9865.000000,0.500000
538,45.000000,9866.000000,0.500000
540,45.000000,9867.000000,0.500000
542,45.000000,9867.000000,0.000000
544,45.000000,9868.000000,0.500000
546,45.000000,9869.000000,0.500000
548,45.000000,9870.000000,0.500000
550,45.000000,9871.000000,0.500000
552,45.000000,9871.000000,0.000000
554,45.000000,9872.000000,0.500000
556,45.000000,9873.000000,0.500000
558,45.000000,9873.000000,0.000000
560,45.000000,9874.000000,0.500000
562,45.000000,9875.000000,0.500000
564,45.000000,9876.000000,0.500000
566,45.000000,9877.000000,0.500000
568,45.000000,9877.000000,0.000000
570,45.000000,9878.000000,0.500000
572,45.000000,9879.000000,0.500000
574,45.000000,9879.000000,0.000000
576,45.000000,9880.000000,0.500000
578,45.000000,9881.000000,0.500000
580,45.000000,9882.000000,0.500000
582,45.000000,9883.000000,0.500000
584,45.000000,9883.000000,0.000000
586,45.000000,9884.000000,0.500000
588,45.000000,9885.000000,0.500000
590,45.000000,9886.000000,0.500000
592,45.000000,9887.000000,0.500000
594,45.000000,9887.000000,0.000000
596,45.000000,9888.000000,0.500000
598,45.000000,9889.000000,0.500000
600,45.000000,9889.000000,0.000000
602,45.000000,9890.000000,0.500000
604,45.000000,9891.000000,0.500000
606,45.000000,9892.000000,0.500000
608,45.000000,9893.000000,0.500000
610,45.000000,9893.000000,0.000000
612,45.000000,9894.000000,0.500000
614,45.000000,9895.000000,0.500000
616,45.000000,9896.000000,0.500000
618,45.000000,9896.000000,0.000000
620,45.000000,9897.000000,0.500000
622,45.000000,9898.000000,0.500000
624,45.000000,9899.000000,0.500000
626,45.000000,9899.000000,0.000000
628,45.000000,9900.000000,0.500000
630,45.000000,9901.000000,0.500000
632,45.000000,9902.000000,0.500000
634,45.000000,9903.000000,0.500000
636,45.000000,9903.000000,0.000000
638,45.000000,9904.000000,0.500000
640,45.000000,9905.000000,0.500000
642,45.000000,9905.000000,0.000000
644,45.000000,9906.000000,0.500000
646,45.000000,9907.000000,0.500000
648,45.000000,9908.000000,0.500000
650,45.000000,9909.000000,0.500000
652,45.000000,9909.000000,0.000000
654,45.000000,9910.000000,0.500000
656,45.000000,9911.000000,0.500000
658,45.000000,9912.000000,0.500000
660,45.000000,9913.000000,0.500000
662,45.000000,9913.000000,0.000000
664,45.000000,9914.000000,0.500000
666,45.000000,9915.000000,0.500000
668,45.000000,9915.000000,0.000000
670,45.000000,9916.000000,0.500000
672,45.000000,9917.000000,0.500000
674,45.000000,9918.000000,0.500000
676,45.000000,9919.000000,0.500000
678,45.000000,9919.000000,0.000000
680,45.000000,9920.000000,0.500000
682,45.000000,9921.000000,0.500000
684,45.000000,9921.000000,0.000000
686,45.000000,9922.000000,0.500000
688,45.000000,9923.000000,0.500000
690,45.000000,9924.000000,0.500000
692,45.000000,9925.000000,0.500000
694,45.000000,9925.000000,0.000000
696,45.000000,9926.000000,0.500000
698,45.000000,9927.000000,0.500000
700,45.000000,9928.000000,0.500000
702,45.000000,9929.000000,0.500000
704,45.000000,9929.000000,0.000000
706,45.000000,9930.000000,0.500000
708,45.000000,9931.000000,0.500000
710,45.000000,9932.000000,0.500000
712,45.000000,9933.000000,0.500000
714,45.000000,9933.000000,0.000000
716,45.000000,9934.000000,0.500000
718,45.000000,9935.000000,0.500000
720,45.000000,9935.000000,0.000000
722,45.000000,9936.000000,0.500000
724,45.000000,9937.000000,0.500000
726,45.000000,9938.000000,0.500000
728,45.000000,9939.000000,0.500000
730,45.000000,9939.000000,0.000000
732,45.000000,9940.000000,0.500000
734,45.000000,9941.000000,0.500000
736,45.000000,9941.000000,0.000000
738,45.000000,9942.000000,0.500000
740,45.000000,9943.000000,0.500000
742,45.000000,9944.000000,0.500000
744,45.000000,9945.000000,0.500000
746,45.000000,9945.000000,0.000000
748,45.000000,9946.000000,0.500000
750,45.000000,9947.000000,0.500000
752,45.000000,9947.000000,0.000000
754,45.000000,9949.000000,1.000000
756,45.000000,9949.000000,0.000000
758,45.000000,9950.000000,0.500000
760,45.000000,9951.000000,0.500000
762,45.000000,9951.000000,0.000000
764,45.000000,9952.000000,0.500000
766,45.000000,9953.000000,0.500000
768,45.000000,9954.000000,0.500000
770,45.000000,9955.000000,0.500000
772,45.000000,9955.000000,0.000000
774,45.000000,9956.000000,0.500000
776,45.000000,9957.000000,0.500000
778,45.000000,9958.000000,0.500000
780,45.000000,9959.000000,0.500000
782,45.000000,9959.000000,0.000000
784,45.000000,9960.000000,0.500000
786,45.000000,9961.000000,0.500000
788,45.000000,9961.000000,0.000000
790,45.000000,9962.000000,0.500000
792,45.000000,9963.000000,0.500000
794,45.000000,9964.000000,0.500000
796,45.000000,9965.000000,0.500000
798,45.000000,9965.000000,0.000000
800,45.000000,9966.000000,0.500000
802,45.000000,9967.000000,0.500000
804,45.000000,9967.000000,0.000000
806,45.000000,9968.000000,0.500000
808,45.000000,9969.000000,0.500000
810,45.000000,9970.000000,0.500000
812,45.000000,9971.000000,0.500000
814,45.000000,9971.000000,0.000000
816,45.000000,9972.000000,0.500000
818,45.000000,9973.000000,0.500000
820,45.000000,9973.000000,0.000000
822,45.000000,9975.000000,1.000000
824,45.000000,9975.000000,0.000000
826,45.000000,9976.000000,0.500000
828,45.000000,9977.000000,0.500000
830,45.000000,9977.000000,0.000000
832,45.000000,9978.000000,0.500000
834,45.000000,9979.000000,0.500000
836,45.000000,9980.000000,0.500000
838,45.000000,9981.000000,0.500000
840,45.000000,9981.000000,0.000000
842,45.000000,9982.000000,0.500000
844,45.000000,9983.000000,0.500000
846,45.000000,9984.000000,0.500000
848,45.000000,9985.000000,0.500000
850,45.000000,9985.000000,0.000000
852,45.000000,9986.000000,0.500000
854,45.000000,9987.000000,0.500000
856,45.000000,9987.000000,0.000000
858,45.000000,9988.000000,0.500000
860,45.000000,9989.000000,0.500000
862,45.000000,9990.000000,0.500000
864,45.000000,9991.000000,0.500000
866,45.000000,9991.000000,0.000000
868,45.000000,9992.000000,0.500000
870,45.000000,9993.000000,0.500000
872,45.000000,9994.000000,0.500000
874,45.000000,9994.000000,0.000000
876,45.000000,9995.000000,0.500000
878,45.000000,9996.000000,0.500000
880,45.000000,9997.000000,0.500000
882,45.000000,9997.000000,0.000000
884,45.000000,9998.000000,0.500000
886,45.000000,9999.000000,0.500000
888,45.000000,10000.000000,0.500000
890,45.000000,10001.000000,0.500000
892,45.000000,10001.000000,0.000000
894,45.000000,10002.000000,0.500000
896,45.000000,10003.000000,0.500000
898,45.000000,10004.000000,0.500000
900,45.000000,10005.000000,0.500000
902,45.000000,10005.000000,0.000000
904,45.000000,10006.000000,0.500000
906,45.000000,10007.000000,0.500000
908,45.000000,10007.000000,0.000000
910,45.000000,10008.000000,0.500000
912,45.000000,10009.000000,0.500000
914,45.000000,10010.000000,0.500000
916,45.000000,10011.000000,0.500000
918,45.000000,10011.000000,0.000000
920,45.000000,10012.000000,0.500000
922,45.000000,10013.000000,0.500000
924,45.000000,10013.000000,0.000000
926,45.000000,10014.000000,0.500000
928,45.000000,10015.000000,0.500000
930,45.000000,10016.000000,0.500000
932,45.000000,10017.000000,0.500000
934,45.000000,10017.000000,0.000000
936,45.000000,10018.000000,0.500000
938,45.000000,10019.000000,0.500000
940,45.000000,10020.000000,0.500000
942,45.000000,10021.000000,0.500000
944,45.000000,10021.000000,0.000000
946,45.000000,10022.000000,0.500000
948,45.000000,10023.000000,0.500000
950,45.000000,10024.000000,0.500000
952,45.000000,10025.000000,0.500000
954,45.000000,10025.000000,0.000000
956,45.000000,10026.000000,0.500000
958,45.000000,10027.000000,0.500000
960,45.000000,10028.000000,0.500000
962,45.000000,10028.000000,0.000000
964,45.000000,10029.000000,0.500000
966,45.000000,10030.000000,0.500000
968,45.000000,10031.000000,0.500000
970,45.000000,10031.000000,0.000000
972,45.000000,10032.000000,0.500000
974,45.000000,10033.000000,0.500000
976,45.000000,10034.000000,0.500000
978,45.000000,10035.000000,0.500000
980,45.000000,10035.000000,0.000000
982,45.000000,10036.000000,0.500000
984,45.000000,10037.000000,0.500000
986,45.000000,10038.000000,0.500000
988,45.000000,10038.000000,0.000000
990,45.000000,10039.000000,0.500000
992,45.000000,10040.000000,0.500000
994,45.000000,10041.000000,0.500000
996,45.000000,10041.000000,0.000000
998,45.000000,10042.000000,0.500000
1000,45.000000,10043.000000,0.500000
1002,45.000000,10044.000000,0.500000
1004,45.000000,10045.000000,0.500000
1006,45.000000,10045.000000,0.000000
1008,45.000000,10046.000000,0.500000
